Name,Year,Brand,Mileage,Price,Reviews,Rating,BrandNum
2014 Chevrolet Silverado 1500 LT,2014,Chevrolet,72000,30999,7,4.1,6
2017 Chevrolet Silverado 1500 1LZ,2017,Chevrolet,46606,37980,3328,3.6,6
2014 RAM 1500 Tradesman/Express,2014,RAM,138400,19995,0,0.0,1
2014 Ford F-350 Super Duty,2014,Ford,77315,41995,56,4.8,0
2018 Ford F-450 LIMITED,2018,Ford,41370,73995,56,4.8,0
2015 Ford F-250 King Ranch,2015,Ford,82941,45249,60,4.2,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,8928,38894,391,4.5,6
2017 RAM 1500 Express,2017,RAM,35975,28791,391,4.5,1
2019 GMC Sierra 1500 SLT,2019,GMC,40250,45950,223,4.8,4
2014 GMC Sierra 1500 SLT,2014,GMC,104728,30900,332,4.8,4
2011 Ford F-150 XLT,2011,Ford,167597,14994,114,4.6,0
2018 GMC Sierra 1500 SLT,2018,GMC,76739,39990,872,4.9,4
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,48395,41996,99,4.7,6
2008 Chevrolet Silverado 1500 LS Crew Cab,2008,Chevrolet,140920,14500,128,4.7,6
2015 Chevrolet Silverado 2500 WT,2015,Chevrolet,62000,29900,6,3.7,6
2017 GMC Sierra 1500 Denali,2017,GMC,68526,42981,917,4.9,4
2011 Ford F-250 Super Duty,2011,Ford,178555,29981,917,4.9,0
2018 Ford F-250 Lariat,2018,Ford,82323,58981,917,4.9,0
2019 Ford F-250 Lariat,2019,Ford,53152,49727,3674,5.0,0
2018 Toyota Tundra SR5,2018,Toyota,34757,43891,600,4.8,3
2017 Toyota Tundra SR5,2017,Toyota,32281,34891,600,4.8,3
2018 Ford F-150 XLT,2018,Ford,22116,36749,18,4.1,0
2019 Ford F-150 XL,2019,Ford,32819,31990,1806,4.3,0
2019 Ford F-250 XLT,2019,Ford,32121,54595,104,4.4,0
2016 GMC Sierra 1500 SLE,2016,GMC,60804,34850,53,4.7,4
2016 GMC Sierra 1500 SLE,2016,GMC,96983,34876,71,4.5,4
2011 GMC Sierra 1500 SLE,2011,GMC,119028,19911,141,4.8,4
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,70732,36595,6,3.2,6
2014 RAM 1500 SLT,2014,RAM,74326,28205,0,0.0,1
2019 Ford F-250 Super Duty,2019,Ford,32575,43995,6,3.2,0
2019 GMC Sierra 1500 SLT,2019,GMC,15965,50203,20,4.6,4
2018 RAM 1500 ST,2018,RAM,52201,28439,1,5.0,1
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,3348,39435,78,4.4,6
2017 Toyota Tundra 1794,2017,Toyota,61477,42566,13,4.0,3
2020 RAM 1500 Big Horn,2020,RAM,13538,42995,79,4.6,1
2016 Ford F-150 XLT,2016,Ford,84184,36997,157,4.8,0
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,48874,36897,58,4.3,6
2019 GMC Sierra 1500 Denali,2019,GMC,22056,56810,79,4.8,4
2014 Chevrolet Silverado 1500 LT,2014,Chevrolet,98129,27880,232,2.3,6
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,82563,31971,232,2.3,6
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,16001,38990,1806,4.3,6
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,20379,32990,1806,4.3,6
2017 Toyota Tundra SR5,2017,Toyota,28485,41995,271,3.7,3
2016 Chevrolet Silverado 1500 1LT,2016,Chevrolet,77232,32988,78,3.7,6
2010 Chevrolet Silverado 1500 LT,2010,Chevrolet,168839,13995,16,4.0,6
2018 Toyota Tundra SR5,2018,Toyota,31999,36980,522,1.0,3
2016 RAM 1500 Big Horn,2016,RAM,77629,28191,1080,4.9,1
2018 GMC Sierra 2500 Denali,2018,GMC,24693,61432,439,4.8,4
2017 Chevrolet Silverado 2500 WT,2017,Chevrolet,102384,44965,20,4.5,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,48492,36995,86,3.7,6
2019 RAM 2500 Tradesman,2019,RAM,16000,36430,15,4.2,1
2020 RAM 1500 Limited,2020,RAM,11151,50000,211,4.6,1
2005 Chevrolet Avalanche 1500,2005,Chevrolet,185124,9995,0,0.0,6
2020 GMC Sierra 1500 AT4,2020,GMC,1216,61988,18,3.9,4
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,53821,31641,5,1.8,6
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,58684,36894,1,5.0,6
2015 Chevrolet Silverado 1500 2LT,2015,Chevrolet,100434,29490,199,4.5,6
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,6307,46980,3329,3.6,6
2017 Ford F-150 XLT,2017,Ford,33578,33495,381,4.4,0
2017 Ford F-150 XLT,2017,Ford,58807,32600,9,5.0,0
2019 RAM 1500 Laramie,2019,RAM,38893,34998,410,3.9,1
2016 Ford F-150 XLT,2016,Ford,133611,26999,71,4.6,0
2020 RAM 1500 Big Horn,2020,RAM,3181,30998,410,3.9,1
2019 RAM 1500 Big Horn,2019,RAM,34741,34998,410,3.9,1
2019 RAM 1500 Big Horn,2019,RAM,21309,30848,410,3.9,1
2019 RAM 1500 Big Horn,2019,RAM,25649,30848,410,3.9,1
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,42769,41294,151,4.4,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,12092,41850,2337,4.3,6
2013 Ford F-250 XLT,2013,Ford,102764,31609,151,4.4,0
2018 Ford F-150 XLT,2018,Ford,61559,35037,0,0.0,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,31262,36488,929,4.7,6
2018 Chevrolet Silverado 1500 1LZ,2018,Chevrolet,17633,39998,929,4.7,6
2020 RAM 1500 Classic SLT,2020,RAM,6034,35017,956,4.7,1
2020 Toyota Tundra SR5,2020,Toyota,13162,39477,670,4.2,3
2018 Ford F-350 XLT,2018,Ford,72770,44100,8,1.9,0
2019 RAM 1500 Big Horn,2019,RAM,44856,35900,134,4.0,1
2017 RAM 1500 Rebel,2017,RAM,38191,37980,1788,3.6,1
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,14114,41480,1788,3.6,6
2018 Chevrolet Silverado 1500 2LZ,2018,Chevrolet,35935,46775,1505,4.8,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,4998,37988,2649,4.7,6
2014 Toyota Tundra SR5,2014,Toyota,88301,29230,1788,3.6,3
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,9458,46400,228,4.8,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,32905,38372,47,4.8,6
2017 Ford F-150,2017,Ford,94292,35950,40,4.5,0
2017 GMC Sierra 1500 Base,2017,GMC,24786,33888,36,3.9,4
2019 RAM 1500 Classic Big Horn,2019,RAM,23190,34994,356,3.8,1
2019 Chevrolet Silverado 3500 High Country,2019,Chevrolet,14027,78981,317,4.5,6
2015 Ford F-150 LIFTED,2015,Ford,166095,22995,7,3.0,0
2019 RAM 1500 Classic Warlock,2019,RAM,13371,38639,24,4.1,1
2011 Chevrolet Silverado 1500 LT,2011,Chevrolet,167332,15000,68,4.4,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,28512,40999,77,4.0,6
2017 RAM 1500 Big Horn,2017,RAM,39353,32936,2,3.5,1
2017 RAM 1500 Longhorn,2017,RAM,47315,41999,615,4.3,1
2018 Ford F-150 XLT,2018,Ford,47761,30800,760,4.7,0
2017 RAM 1500 Big Horn,2017,RAM,33353,35988,308,4.6,1
2019 Toyota Tundra Platinum,2019,Toyota,15011,48498,31,4.4,3
2016 Ford F-150 XLT,2016,Ford,105915,27000,144,4.4,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,14943,37812,2199,5.0,6
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,51146,42988,843,4.6,6
2017 Ford F-150 XLT,2017,Ford,100416,28995,56,4.8,0
2017 RAM 1500 Big Horn,2017,RAM,33779,31229,887,4.8,1
2018 RAM 1500 Rebel,2018,RAM,19728,38990,1758,4.8,1
2018 Chevrolet Silverado 1500 1LT,2018,Chevrolet,27177,33100,60,4.2,6
2020 RAM 1500 Laramie,2020,RAM,11252,43968,521,4.1,1
2017 GMC Sierra 1500 SLT,2017,GMC,49218,37480,1775,3.6,4
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,44650,51499,810,4.8,6
2015 Ford F-150 XLT,2015,Ford,117070,29990,137,4.7,0
2018 Ford F-150 XLT,2018,Ford,75388,32795,137,4.7,0
2008 Ford F-150 XLT SuperCrew,2008,Ford,167012,12485,137,4.7,0
2016 Ford F-150 XLT,2016,Ford,69118,30220,54,4.7,0
2017 Ford F-250 King Ranch,2017,Ford,80279,62610,54,4.7,0
2013 Chevrolet Silverado 1500 LT,2013,Chevrolet,157978,17500,61,4.7,6
2017 RAM 1500 Express,2017,RAM,45457,26500,128,4.7,1
2019 RAM 1500 Classic Big Horn,2019,RAM,34823,30373,457,4.7,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,41338,36900,15,4.7,6
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,112000,28588,0,0.0,6
2018 Ford F-150 Platinum,2018,Ford,22930,50980,3327,3.6,0
2017 RAM 1500 Laramie,2017,RAM,15537,37990,947,4.8,1
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,38233,35977,2,4.5,6
2019 RAM 1500 Big Horn,2019,RAM,33722,35999,459,4.5,1
2017 Ford F-150 XLT,2017,Ford,60197,31999,15,4.2,0
2019 RAM 1500 Classic Big Horn,2019,RAM,37736,32488,1600,4.7,1
2017 GMC Sierra 1500 SLT,2017,GMC,65758,36999,2,3.0,4
2018 Chevrolet Silverado 3500 LT,2018,Chevrolet,145476,44327,0,0.0,6
2014 Ford F-150 XLT,2014,Ford,90305,28233,0,0.0,0
2017 RAM 1500 Big Horn,2017,RAM,42438,30899,6237,4.7,1
2017 RAM 1500 Longhorn,2017,RAM,76841,37995,79,4.6,1
2019 RAM 1500 Tradesman,2019,RAM,57457,27900,49,4.8,1
2014 GMC Sierra 1500 SLE,2014,GMC,113809,24699,8,2.5,4
2014 RAM 1500 Sport,2014,RAM,118655,24500,18,4.2,1
2017 RAM 2500 Tradesman,2017,RAM,61039,35999,204,4.6,1
2013 Ford F-150 XLT,2013,Ford,69608,30950,35,4.6,0
2019 RAM 1500 Big Horn,2019,RAM,34503,32988,43,4.2,1
2017 Ford F-250 King Ranch,2017,Ford,39487,62950,35,4.3,0
2020 RAM 1500 Classic SLT,2020,RAM,6502,37989,152,5.0,1
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,20162,38990,3983,4.3,6
2017 Ford F-150 XLT,2017,Ford,117806,27900,17,3.5,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,40101,39990,13,3.7,6
2017 RAM 1500 Big Horn,2017,RAM,52443,32032,10,3.6,1
2015 Chevrolet Silverado 1500 High Country,2015,Chevrolet,98821,33995,0,0.0,6
2019 Nissan Titan SV,2019,Nissan,11283,37170,8,4.0,2
2012 Ford F-150 XLT,2012,Ford,206202,10987,63,4.9,0
2019 RAM 1500 Classic SLT,2019,RAM,33504,32588,10,4.9,1
2020 Chevrolet Silverado 3500 LTZ,2020,Chevrolet,8419,67500,184,4.8,6
2015 GMC Sierra 1500 SLT,2015,GMC,102938,31764,846,4.8,4
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,23659,42745,133,4.8,6
2017 GMC Sierra 1500 SLT,2017,GMC,36086,35500,89,4.0,4
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,8466,46707,365,4.8,6
2017 Ford F-150 Lariat,2017,Ford,107981,31995,199,4.5,0
2016 Ford F-150 XLT,2016,Ford,94443,29995,45,4.1,0
2018 Ford F-250 Lariat,2018,Ford,96422,51987,8,4.1,0
2019 Ford F-150 XLT,2019,Ford,35841,35980,3329,3.6,0
2018 RAM 1500 SLT,2018,RAM,22255,36990,711,4.9,1
2018 Ford F-150 Lariat,2018,Ford,59989,38990,954,4.7,0
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,2416,43590,3982,4.3,6
2017 Chevrolet Silverado 1500 High Country,2017,Chevrolet,65876,41900,0,0.0,6
2018 GMC Sierra 1500 SLT,2018,GMC,90870,37953,718,4.7,4
2005 Chevrolet Silverado 3500 LT Crew Cab DRW,2005,Chevrolet,240688,16952,7,1.0,6
2019 Ford F-150 XLT,2019,Ford,19986,35599,456,4.6,0
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,26854,41343,29,3.8,6
2019 Toyota Tundra Limited,2019,Toyota,24757,44988,1392,4.9,3
2016 GMC Sierra 1500 SLT,2016,GMC,100420,31999,82,4.8,4
2018 RAM 1500 ST,2018,RAM,36624,28543,7,3.3,1
2018 Toyota Tundra SR5,2018,Toyota,21042,42500,890,4.7,3
2019 Nissan Titan Platinum Reserve,2019,Nissan,28751,44383,698,4.3,2
2018 GMC Sierra 1500 Denali,2018,GMC,18680,48494,224,3.8,4
2017 Toyota Tundra SR5,2017,Toyota,30895,36000,890,4.7,3
2020 Ford F-250 XLT,2020,Ford,43598,51899,1586,4.6,0
2003 GMC Sierra 1500 H/D,2003,GMC,158012,8919,4,4.0,4
2004 Dodge Dakota SLT,2004,Dodge,169702,6995,12,4.6,5
2020 Ford F-150 XLT,2020,Ford,6194,41900,796,4.7,0
2016 RAM 1500 Big Horn,2016,RAM,107063,25068,403,4.6,1
2018 GMC Sierra 1500 SLT,2018,GMC,27874,42000,8,1.9,4
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,67850,35200,33,3.8,6
2019 Chevrolet Silverado 1500 LT,2019,Chevrolet,34331,41986,47,4.8,6
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,150872,27901,40,4.5,6
2016 Ford F-250,2016,Ford,48955,51472,40,4.5,0
2020 Ford F-150 XL,2020,Ford,24079,43477,3248,4.4,0
2020 Ford F-150 XL,2020,Ford,25565,43477,3248,4.4,0
2020 Ford F-150 XL,2020,Ford,18059,43477,3248,4.4,0
2016 Ford F-250 XLT,2016,Ford,113688,32999,64,3.7,0
2020 RAM 1500 Laramie,2020,RAM,25278,36994,356,3.8,1
2018 RAM 1500 Laramie,2018,RAM,37301,36900,1,5.0,1
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,20312,45999,7,4.6,6
2017 RAM 1500 Laramie,2017,RAM,107527,23795,282,3.3,1
2014 Ford F-250 XLT,2014,Ford,104163,19995,282,3.3,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,96318,28761,26,4.2,6
2019 Ford F-250 XLT,2019,Ford,27001,49107,86,4.1,0
2011 Dodge Ram 1500 Laramie,2011,Dodge,105814,19988,8,3.0,5
2006 Dodge Ram 1500 SLT,2006,Dodge,174275,5995,40,3.0,5
2020 RAM 1500 Classic SLT,2020,RAM,21549,37995,1,3.0,1
2009 Chevrolet Silverado 1500 LT Crew Cab,2009,Chevrolet,154064,15250,136,4.8,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,44903,33900,59,4.3,6
2020 Chevrolet Silverado 1500 RST,2020,Chevrolet,12648,51988,481,4.9,6
2020 Chevrolet Silverado 1500 LT Trail Boss,2020,Chevrolet,19957,51995,0,0.0,6
2018 RAM 2500 Power Wagon,2018,RAM,59781,46000,461,4.8,1
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,72078,32819,1371,4.9,6
2012 Ford F-150 FX2,2012,Ford,118391,18500,44,3.0,0
2014 Ford F-150 XLT,2014,Ford,114000,23900,7,4.1,0
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,43821,54995,56,4.8,6
2019 Ford F-150 XLT,2019,Ford,35841,35980,3328,3.6,0
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,94958,24595,0,0.0,6
2019 GMC Sierra 1500 Denali,2019,GMC,19767,54988,923,4.8,4
2017 Ford F-150 XLT,2017,Ford,56248,34621,810,4.8,0
2020 GMC Sierra 1500 AT4,2020,GMC,3501,57104,81,4.4,4
2015 RAM 1500 Laramie,2015,RAM,25596,32480,3327,3.6,1
2016 Ford F-250 Lariat,2016,Ford,72500,47995,5,5.0,0
2016 GMC Sierra 1500 SLT,2016,GMC,25216,39935,2,4.5,4
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,14487,38900,253,4.8,6
2019 Toyota Tundra 1794,2019,Toyota,6190,51067,58,4.8,3
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,129205,25475,296,4.8,6
2018 Toyota Tundra SR5,2018,Toyota,11986,41500,372,4.9,3
2015 GMC Sierra 1500 SLT,2015,GMC,65823,36981,6,4.3,4
2016 Chevrolet Silverado 2500 LTZ,2016,Chevrolet,124150,42865,12,4.4,6
2015 Toyota Tundra SR5,2015,Toyota,54443,35422,74,4.0,3
2019 GMC Sierra 1500 SLT,2019,GMC,11666,47595,6,3.2,4
2016 RAM 1500 Rebel,2016,RAM,114594,29595,6,3.2,1
2017 Ford F-150 XLT,2017,Ford,38004,36995,80,4.7,0
2018 Chevrolet Silverado 2500 High Country,2018,Chevrolet,26318,57988,92,4.8,6
2017 GMC Sierra 1500 SLT,2017,GMC,104658,35299,291,4.8,4
2015 GMC Sierra 1500 SLT,2015,GMC,105867,34995,79,4.6,4
2015 Chevrolet Silverado 1500 LTZ,2015,Chevrolet,101163,32897,58,4.3,6
2019 GMC Sierra 1500 SLT,2019,GMC,28712,49125,79,4.8,4
2016 Chevrolet Silverado 1500 1LZ,2016,Chevrolet,93011,34900,114,4.7,6
2017 Chevrolet Silverado 1500 1LT,2017,Chevrolet,27720,35800,114,4.7,6
2017 Ford F-350 XL,2017,Ford,105006,37800,26,4.4,0
2016 Chevrolet Silverado 1500 1LT,2016,Chevrolet,87958,27900,2135,4.9,6
2012 Toyota Tundra Grade,2012,Toyota,149722,23970,10,5.0,3
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,105112,28281,69,4.6,6
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,143243,25999,204,4.6,6
2018 RAM 1500 Rebel,2018,RAM,65743,38900,1126,4.9,1
2019 RAM 1500 Classic SLT,2019,RAM,33208,28827,117,4.7,1
2011 Chevrolet Silverado 3500 Work Truck,2011,Chevrolet,170881,19000,31,4.5,6
2019 Chevrolet Silverado 1500 High Country,2019,Chevrolet,21672,54973,36,4.5,6
2019 Nissan Titan SV,2019,Nissan,18487,37700,13,4.7,2
2017 RAM 1500 Big Horn,2017,RAM,39120,30996,5,4.8,1
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,57665,39835,0,0.0,6
2017 Toyota Tundra SR5,2017,Toyota,16713,36498,259,4.9,3
2019 RAM 1500 Big Horn,2019,RAM,20354,36900,89,4.0,1
2017 Ford F-250 Lariat,2017,Ford,58398,50992,510,4.6,0
2020 Ford F-150 XLT,2020,Ford,34560,33489,510,4.6,0
2018 Toyota Tundra SR5,2018,Toyota,21657,42605,525,4.6,3
2020 RAM 1500 Laramie,2020,RAM,16371,46812,169,4.2,1
2018 Ford F-150 XLT,2018,Ford,95454,33232,1,5.0,0
2019 RAM 1500 Big Horn,2019,RAM,18693,39000,72,4.1,1
2019 Toyota Tundra SR5,2019,Toyota,8507,39588,68,4.8,3
2015 RAM 1500 Big Horn,2015,RAM,90761,24750,72,4.1,1
2018 GMC Sierra 1500 SLT,2018,GMC,20627,44897,785,4.8,4
2019 RAM 1500 Big Horn,2019,RAM,29375,39995,79,4.9,1
2018 Chevrolet Silverado 1500 Custom,2018,Chevrolet,50171,31990,711,4.9,6
2017 Ford F-350 Lariat Super Duty,2017,Ford,109350,45498,3,2.3,0
2020 RAM 1500 Big Horn,2020,RAM,19209,34898,3,2.3,1
2015 Chevrolet Silverado 1500 LT,2015,Chevrolet,97094,27890,59,4.8,6
2019 Ford F-250 King Ranch,2019,Ford,32821,66997,87,4.7,0
2019 Ford F-150 Lariat,2019,Ford,33780,46990,312,3.4,0
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,15170,37798,410,3.9,6
2018 Toyota Tundra Platinum,2018,Toyota,47538,44991,4,4.0,3
2018 Ford F-250 Lariat,2018,Ford,52056,49749,717,3.6,0
2017 Chevrolet Silverado 2500 LTZ,2017,Chevrolet,65850,53787,2374,4.8,6
2018 Chevrolet Silverado 1500 LTZ,2018,Chevrolet,36431,41690,135,4.7,6
2019 RAM 1500 Classic SLT,2019,RAM,35063,29988,1392,4.9,1
2019 Toyota Tundra SR5,2019,Toyota,23458,42994,82,4.8,3
2019 RAM 1500 Classic Tradesman,2019,RAM,12163,31990,1806,4.3,1
2017 RAM 2500 Laramie,2017,RAM,72111,38829,8,1.9,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,79821,31990,4277,4.3,6
2019 GMC Sierra 3500 Denali,2019,GMC,20633,65297,295,4.3,4
2010 Ford F-150 King Ranch SuperCrew,2010,Ford,221860,15288,2252,4.6,0
2020 RAM 1500 Laramie,2020,RAM,23099,37999,1952,4.5,1
2019 RAM 1500 Rebel,2019,RAM,22168,45997,36,3.9,1
2017 Chevrolet Silverado 1500 1LT,2017,Chevrolet,107460,27852,596,4.9,6
2017 Chevrolet Silverado 1500 1LT,2017,Chevrolet,118622,29990,133,4.7,6
2017 Toyota Tundra SR5,2017,Toyota,93046,28670,40,4.9,3
2016 Chevrolet Silverado 1500 LTZ,2016,Chevrolet,25527,38273,64,4.1,6
2020 Ford F-150 Lariat,2020,Ford,28045,47998,2,5.0,0
2013 RAM 1500 Tradesman/Express,2013,RAM,116740,18299,218,4.5,1
2014 Chevrolet Silverado 1500 LT,2014,Chevrolet,144840,18994,5434,4.9,6
2016 GMC Sierra 2500 Denali,2016,GMC,168072,43595,27,4.9,4
2020 Ford F-150,2020,Ford,23639,35999,77,4.0,0
2012 Chevrolet Silverado 1500 LT,2012,Chevrolet,121333,18990,334,4.9,6
2005 Ford F-150 FX4 SuperCrew,2005,Ford,204913,6951,4,2.3,0
2020 RAM 1500 Classic SLT,2020,RAM,18261,33820,74,4.5,1
2018 GMC Sierra 3500 Denali,2018,GMC,14523,64500,17,4.8,4
2019 Chevrolet Silverado 1500 LT Trail Boss,2019,Chevrolet,18183,45480,3327,3.6,6
2017 Chevrolet Silverado 1500 Custom,2017,Chevrolet,65637,28799,879,4.4,6
2016 Ford F-250 King Ranch,2016,Ford,59756,53841,816,4.8,0
2019 Ford F-250 XLT,2019,Ford,33192,50225,879,4.4,0
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,48610,36739,203,3.7,6
2018 Ford F-150 XLT,2018,Ford,32206,30990,3349,4.3,0
2015 Ford F-150 XLT,2015,Ford,91915,23700,362,4.7,0
2016 Chevrolet Silverado 3500 WT,2016,Chevrolet,126650,30000,1247,4.7,6
2017 Ford F-250 XL,2017,Ford,46694,46995,12,4.4,0
2013 Ford F-150 SVT Raptor,2013,Ford,90888,34176,23,2.8,0
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,29896,38495,104,4.8,6
2019 Ford F-250 Lariat,2019,Ford,59696,56000,7,3.9,0
2018 Toyota Tundra,2018,Toyota,44496,47995,0,0.0,3
2013 RAM 1500 Tradesman/Express,2013,RAM,171544,17452,394,3.2,1
2019 RAM 1500 Classic SLT,2019,RAM,66279,28500,1562,4.0,1
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,67615,53995,56,4.8,6
2018 RAM 1500 Laramie,2018,RAM,40249,36329,521,4.1,1
2018 Ford F-350 Lariat Super Duty,2018,Ford,61060,56994,391,4.5,0
2018 Ford F-150 XLT,2018,Ford,39327,35480,1775,3.6,0
2017 GMC Sierra 1500 SLT,2017,GMC,45538,39095,11,3.1,4
2018 Ford F-250 King Ranch,2018,Ford,55609,60900,332,4.8,0
2019 Ford F-250 XL,2019,Ford,72407,42900,41,4.6,0
2017 Ford F-350 Lariat Super Duty,2017,Ford,76339,59900,41,4.6,0
2016 Chevrolet Silverado 2500 High Country,2016,Chevrolet,100467,48885,41,4.6,6
2010 GMC Sierra 1500 SLT,2010,GMC,159425,19500,27,5.0,4
2018 Ford F-150 XLT,2018,Ford,47614,32800,61,4.7,0
2015 RAM 1500 Laramie,2015,RAM,25596,32480,1775,3.6,1
2016 Chevrolet Silverado 1500 1LT,2016,Chevrolet,85028,30500,128,4.7,6
2018 RAM 1500 Express,2018,RAM,46946,28500,33,4.9,1
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,89054,32990,14,3.9,6
2018 GMC Sierra 1500 SLT,2018,GMC,12649,43000,11,5.0,4
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,27000,57990,7,3.7,6
2018 Toyota Tundra SR5,2018,Toyota,23600,41981,18,3.3,3
2018 Toyota Tundra SR5,2018,Toyota,35156,38590,1806,4.3,3
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,32136,37995,104,4.4,6
2020 RAM 2500 Tradesman,2020,RAM,1527,44173,47,4.8,1
2019 RAM 1500 Classic Big Horn,2019,RAM,29142,32600,71,4.5,1
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,21085,34800,71,4.5,6
2019 RAM 1500 Big Horn,2019,RAM,28430,42636,6,4.2,1
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,44184,33595,6,3.2,6
2019 GMC Sierra 1500 Denali,2019,GMC,50632,52991,2,5.0,4
2014 Chevrolet Silverado 1500 LTZ,2014,Chevrolet,128090,28991,278,4.7,6
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,25983,48995,79,4.6,6
2016 Chevrolet Silverado 1500 LT,2016,Chevrolet,131828,26991,61,4.7,6
2020 Ford F-150 Lariat,2020,Ford,28134,47334,132,4.6,0
2019 Chevrolet Silverado 2500 LTZ,2019,Chevrolet,30153,60000,49,4.8,6
2019 Chevrolet Silverado 1500 LTZ,2019,Chevrolet,1398,54984,35,4.8,6
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,22866,42593,117,3.8,6
2014 RAM 1500 Big Horn,2014,RAM,145264,17000,24,5.0,1
2017 Ford F-150 XLT,2017,Ford,78714,39482,8,3.4,0
2016 Chevrolet Silverado 1500 WT,2016,Chevrolet,93796,20900,2135,4.9,6
2017 Chevrolet Silverado 1500 1LZ,2017,Chevrolet,28532,40000,26,4.4,6
2019 Chevrolet Silverado 1500 RST,2019,Chevrolet,47301,38587,69,4.6,6
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,23704,39995,271,3.7,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,11451,38500,522,1.0,6
2018 GMC Sierra 1500 SLT,2018,GMC,56520,39372,13,4.6,4
2015 Chevrolet Silverado 1500 LTZ,2015,Chevrolet,84948,33670,18,4.1,6
2013 Chevrolet Silverado 1500 Work Truck,2013,Chevrolet,57171,23499,31,4.5,6
2019 RAM 1500 Laramie,2019,RAM,75028,43490,10,4.2,1
2016 Chevrolet Silverado 3500 High Country,2016,Chevrolet,158015,40700,130,4.5,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,11328,36485,0,0.0,6
2017 Chevrolet Silverado 1500 LT,2017,Chevrolet,55012,33900,184,4.8,6
2019 RAM 1500 Laramie,2019,RAM,90248,37505,133,4.8,1
2017 Chevrolet Silverado 1500 LTZ,2017,Chevrolet,45010,37900,184,4.8,6
2018 RAM 1500 Big Horn,2018,RAM,54301,30878,126,4.6,1
2018 Chevrolet Silverado 1500 LT,2018,Chevrolet,35994,36429,538,4.0,6
2020 Chevrolet Silverado 1500 LT,2020,Chevrolet,26576,35892,365,4.8,6
2019 RAM 1500 Big Horn,2019,RAM,17671,37719,79,3.3,1
2018 Ford F-350 XLT,2018,Ford,27857,39995,199,4.5,0
